Address,LAT,LON
"2516 Annapolis Way, Brandon, FL, 33511",27.9195788,-82.32988619999999
"940 W Canton Ave, Winter Park, FL, 32789",28.5994718,-81.36133869999999
"3333 Monument Rd, Jacksonville, FL, 32225",30.3660069,-81.5013039
"12101 Fountainbrook Blvd, Orlando, FL, 32825",28.54795,-81.2088495
"2300 Bluff Oak Way, Tallahassee, FL, 32311",30.4142235,-84.23150249999999
"10667 Brightman Blvd, Jacksonville, FL, 32246",30.2584432,-81.5202121
"8415 N Armenia Ave, Tampa, FL, 33604",28.0266629,-82.48400579999999
"5501 Conroy Rd, Orlando, FL, 32811",28.4951073,-81.4551924
"2700 Sabal Alexander Cir, Longwood, FL, 32779",28.701309,-81.4110707
"5600 SW 12th St, North Lauderdale, FL, 33068",26.2124775,-80.2024368
"215 SE 5th St, Hallandale Beach, FL, 33009",25.980237,-80.14602599999999
"10203 Falcon Parc Blvd, Orlando, FL, 32832",28.4130956,-81.2389357
"251 Vinings Way Blvd, Destin, FL, 32541",30.388769,-86.40923889999999
"5430 Ginger Cove Dr, Tampa, FL, 33634",27.980558,-82.5598363
"10275 Old St Augustine Rd, Jacksonville, FL, 32257",30.1902712,-81.6076813
"3011 Terracap Way, Estero, FL, 33928",26.4469392,-81.8189777
"2940 Solano Avenue, Cooper City, FL, 33024",26.0342795,-80.2500122
"3435 3rd Ave N, St Petersburg, FL, 33713",27.774649,-82.6802737
"3701 Grandewood Boulevard, Orlando, FL, 32837",28.4101913,-81.4160936
"1415 Latta Dr, Celebration, FL, 34747",28.3058055,-81.5624277
"6500 Sand Lake Sound Rd, Orlando, FL, 32819",28.4443456,-81.47889529999999
"257 Milwaukee Ave, Dunedin, FL, 34698",28.0029316,-82.7815643
"770 Appleyard Dr, Tallahassee, FL, 32304",30.451132,-84.341899
"10905 Bourbon Ct, Tampa, FL, 33612",28.0479529,-82.46059389999999
"5881 Town Bay Dr, Boca Raton, FL, 33486",26.3602736,-80.13522569999999
"1700 Mindanao Dr, Jacksonville, FL, 32246",30.3219486,-81.51948329999999
"1751 Four Mile Cove Pkwy, Cape Coral, FL, 33990",26.6188016,-81.9350676
"7100 Gateshead Cir, Orlando, FL, 32822",28.5212601,-81.2887011
"2110 Lynwind Blvd, Davenport, FL, 33896",28.2495996,-81.58821259999999
"800 N Howard Ave, Tampa, FL, 33606",27.9508435,-82.4831851
"12065 Tuscany Bay Dr, Tampa, FL, 33626",28.0654241,-82.6263653
"11000 Miramar Blvd, Miramar, FL, 33025",25.986007,-80.2944971
"2337 SW Archer Rd, Gainesville, FL, 32608",29.6332482,-82.3568864
"5800 Calais Ln, St Petersburg, FL, 33714",27.8244849,-82.66387189999999
"3450 Townsend Blvd, Jacksonville, FL, 32277",30.3632624,-81.5775082
"727 W 11th St, Panama City, FL, 32401",30.16675369999999,-85.6707775
"2159 Nursery Rd, Clearwater, FL, 33764",27.9418445,-82.747743
"3600 Terrapin Ln, Coral Springs, FL, 33067",26.2778388,-80.2077742
"117 SE 16th Ave, Gainesville, FL, 32601",29.6305281,-82.32655810000001
"210 3rd St W, Bradenton, FL, 34205",27.4979495,-82.5652546
"3100 Old Winter Garden Rd, Ocoee, FL, 34761",28.5464975,-81.53227919999999
"2901 Gandy Blvd, Pinellas Park, FL, 33782",27.8499451,-82.6726047
"12801 US-1, Juno Beach, FL, 33408",26.8644782,-80.05589350000001
"631 E Call St, Tallahassee, FL, 32301",30.4427261,-84.2720335
"2130 Mayport Rd, Atlantic Beach, FL, 32233",30.34310529999999,-81.4150633
"17873-B Thelma Ave, Jupiter, FL, 33458",26.9395357,-80.12627909999999
"4700 Dixie Hwy NE, Palm Bay, FL, 32905",28.0217913,-80.573746
"31177 US Hwy 19 N, Palm Harbor, FL, 34684",28.0542865,-82.7349249
"105 Sunnyside Rd, Temple Terrace, FL, 33617",28.0305708,-82.3902726
"6001 SW 75th Terrace, Gainesville, FL, 32608",29.5998055,-82.4223515
"250 Congress Park Dr, Delray Beach, FL, 33445",26.4553094,-80.09434689999999
"710 Executive Center Dr, West Palm Beach, FL, 33401",26.7105754,-80.0747513
"4117 Kenvil Dr, North Port, FL, 34288",27.0469633,-82.16326839999999
"3101 Village Blvd, West Palm Beach, FL, 33409",26.7446976,-80.091554
"510 SE 5th Ave, Fort Lauderdale, FL, 33301",26.1162945,-80.1384533
"2501 N Alafaya Trail, Orlando, FL, 32826",28.5747833,-81.20695549999999
"11140 Lost Creek Terrace, Bradenton, FL, 34211",27.4442236,-82.4316654
"440 W Oak Ridge Rd, Orlando, FL, 32809",28.4725722,-81.38132499999999
"1501 SW 37th Ave, Miami, FL, 33145",25.757676,-80.25448399999999
"1400 Encore Pl, Lake Mary, FL, 32746",28.7948267,-81.3568707
"700 Altamira Cir, Altamonte Springs, FL, 32701",28.6712597,-81.38221469999999
"4501 Landing Dr, Orlando, FL, 32808",28.599504,-81.43620349999999
"3701 Turtle Run Blvd, Coral Springs, FL, 33067",26.2773693,-80.2121315
"1651 Lake Meadow Cir S, Brandon, FL, 33510",27.9400399,-82.3094065
"3051 W 16th Ave, Hialeah, FL, 33012",25.8491267,-80.3141402
"13401 N 50th St, Tampa, FL, 33617",28.0682648,-82.40111550000002
"10805 N Kendall Dr, Miami, FL, 33176",25.6875138,-80.3686348
"1001 Water Tower Wy, Lantana, FL, 33462",26.5899833,-80.0624855
"13835 Heritage Club Dr, Tampa, FL, 33613",28.0735281,-82.4173765
"1400 Avon Ln, North Lauderdale, FL, 33068",26.2106755,-80.2272516
"5290 Big Island Drive, Jacksonville, FL, 32246",30.2533146,-81.52252709999999
"17600 NW 5th Ave, Miami, FL, 33169",25.9363638,-80.2103971
"14000 Biscayne Blvd, North Miami, FL, 33181",25.9045601,-80.1613483
"1601 Dunn Ave, Jacksonville, FL, 32218",30.4309533,-81.6720983
"10151 Iris Crosstown Dr, Tampa, FL, 33619",27.9392995,-82.3360756
"7325 SW 82nd St, Miami, FL, 33143",25.695167,-80.3126059
"1699 68th St N, St Petersburg, FL, 33710",27.7876244,-82.73376499999999
"350 34th Ave Dr E, Bradenton, FL, 34208",27.4686775,-82.5606497
"102 Manatee Ave W, Bradenton, FL, 34205",27.4963369,-82.56409959999999
"760 NE 85th St, Miami, FL, 33138",25.8533246,-80.1814741
"235 Sidonia Ave, Coral Gables, FL, 33134",25.7600418,-80.2602697
"8745 Palm Breeze Rd, Jacksonville, FL, 32256",30.2047787,-81.5484632
"405 NE 2nd St, Fort Lauderdale, FL, 33301",26.124351,-80.1390823
"309 SW 16th Ave, Gainesville, FL, 32601",29.63542739999999,-82.3295682
"3001 Northland Rd, Mt Dora, FL, 32757",28.81493,-81.6768257
"7528 Park Promenade Dr, Winter Park, FL, 32792",28.5913471,-81.28315429999999
"2098 Seminole Blvd, Largo, FL, 33778",27.8974283,-82.789187
"2225 Nursery Rd, Clearwater, FL, 33764",27.9421068,-82.7451028
"2102 E Park Ave, Tallahassee, FL, 32301",30.4420668,-84.2409122
"2600 Miccosukee Rd, Tallahassee, FL, 32308",30.4660355,-84.2380877
"660 NE 78th St, Miami, FL, 33138",25.8469384,-80.183255
"16700 Sheridan St, Pembroke Pines, FL, 33028",26.02886,-80.3712664
"780 Creekwater Terrace, Lake Mary, FL, 32746",28.748349,-81.3437229
"4121 E Busch Blvd, Tampa, FL, 33617",28.0308739,-82.413202
"11900 NE 16th Ave, Miami, FL, 33161",25.8860135,-80.16832459999999
"1121 Loblolly Ln, Davenport, FL, 33896",28.1457069,-81.6002376
"7237 Corklan Dr, Jacksonville, FL, 32258",30.1358864,-81.52200189999999
"1200 Beville Rd, Daytona Beach, FL, 32114",29.175582,-81.03417320000001
"8203 NW 31st Ave, Gainesville, FL, 32606",29.6798435,-82.42819399999999
"261 Riverside Dr, Holly Hill, FL, 32117",29.2320362,-81.02911329999999
"5224 Long Rd, Orlando, FL, 32808",28.6085227,-81.4368258
"3800 NW 79th Terrace, Gainesville, FL, 32606",29.687864,-82.4284057
"1100 S Missouri Ave, Clearwater, FL, 33756",27.955304,-82.78878
"4401 Scenic Lake Dr, Orlando, FL, 32808",28.5956154,-81.43766269999999
"3705 Hwy 524, Cocoa, FL, 32926",28.3932225,-80.7757927
"4320 Commons Dr W, Destin, FL, 32541",30.3894003,-86.44561449999999
"911 S Park Rd, Hollywood, FL, 33021",26.0014272,-80.1766954
"2922 Miccosukee Rd, Tallahassee, FL, 32308",30.4707666,-84.2295626
"1005 Champions Ridge Dr, Davenport, FL, 33896",28.2542286,-81.65551789999999
"11181 W 35th Way, Hialeah, FL, 33018",25.9242812,-80.35668629999999
"7903 Holly Lea Ct, Tampa, FL, 33617",28.0191978,-82.402873
"2701 SW 13th St, Gainesville, FL, 32608",29.62474839999999,-82.33827980000001
"9392 NW 120th St, Hialeah Gardens, FL, 33018",25.8807597,-80.35090009999999
"3 Egret Ave, Santa Rosa Beach, FL, 32459",30.3960324,-86.2288322
"711 S Lincoln Ave, Clearwater, FL, 33756",27.9587765,-82.7855652
"1000 N Lockwood Ridge Rd, Sarasota, FL, 34237",27.3472874,-82.5046467
"2915 Sharer Rd, Tallahassee, FL, 32312",30.4833221,-84.29380400000001
"28000 Crest Preserve Cir, Bonita Springs, FL, 34135",26.3297208,-81.75357489999999
"333 Laurina St, Jacksonville, FL, 32216",30.3084398,-81.58930269999999
"6111 Enterprise Dr, Pensacola, FL, 32505",30.4820115,-87.2680896
"1050 Blanche St, West Palm Beach, FL, 33401",26.6968958,-80.0652138
"5900 Townsend Rd, Jacksonville, FL, 32244",30.2186248,-81.73489920000002
"530 Fairwood Ave, Clearwater, FL, 33759",27.9704061,-82.7251253
"3010 Camber Dr, St Cloud, FL, 34769",28.2297784,-81.3027058
"10038 Vista Laguna Dr, Orlando, FL, 32825",28.5445131,-81.24131489999999
"5528 Cinderlane Pkwy, Orlando, FL, 32808",28.6084715,-81.430302
"12700 66th St N, Largo, FL, 33773",27.8885315,-82.7301595
"601 Trelago Way, Maitland, FL, 32751",28.6367344,-81.3733238
"7702 Rivergate Dr, Tampa, FL, 33619",27.9475167,-82.370997
"2600 Marina Bay Dr E, Fort Lauderdale, FL, 33312",26.0919416,-80.1697691
"301 Seacrest Dr, Largo, FL, 33771",27.9192349,-82.7510649
"7651 Paradise Island Blvd, Jacksonville, FL, 32256",30.2012353,-81.550118
"7820 Baymeadows Rd E, Jacksonville, FL, 32256",30.2303719,-81.5123235
"1196 NW 40th Ave, Lauderhill, FL, 33313",26.1405512,-80.20110559999999
"2855 Apalachee Pkwy, Tallahassee, FL, 32301",30.4244662,-84.231528
"13401 Park Lake Dr, Tampa, FL, 33618",28.0712388,-82.48813559999999
"5801 Shenandoah Way, Orlando, FL, 32807",28.5324197,-81.3081782
"16297 Northdale Oaks Dr, Tampa, FL, 33624",28.0971328,-82.5079676
"7915 Baymeadows Cir E, Jacksonville, FL, 32256",30.22760539999999,-81.5615742
"1088 W Granada Blvd, Ormond Beach, FL, 32174",29.2718014,-81.0944359
"320 Franklin Club Dr, Delray Beach, FL, 33483",26.4450228,-80.06843479999999
"7591 US-98, Pensacola, FL, 32506",30.3977392,-87.31091239999999
"8402 N Waterford Ave, Tampa, FL, 33604",28.0272228,-82.48136749999999
"785 117th Ter N, St Petersburg, FL, 33716",27.8786303,-82.6444855
"8337 SW 107th Ave, Miami, FL, 33173",25.6908242,-80.3632768
"1900 SW Aledo Ln, Port St. Lucie, FL, 34953",27.260412,-80.4019175
"3951 34th St S, St. Petersburg, FL, 33711",27.7314308,-82.6809567
"2400 Clubside Ct, Palm Harbor, FL, 34683",28.1063026,-82.7417164
"3695 Island Club Dr, North Port, FL, 34288",27.0488153,-82.1614713
"987 SW 37th Ave, Miami, FL, 33135",25.7625536,-80.2548128
"3151 S Babcock St, Melbourne, FL, 32901",28.0623887,-80.6195419
"12101 N Dale Mabry Hwy, Tampa, FL, 33618",28.0588111,-82.5024607
"1701 Lake Chapman Dr, Brandon, FL, 33510",27.9436385,-82.3119509
"7745 Brandywood Cir, Winter Park, FL, 32792",28.5912459,-81.2852609
"8451 Gate Pkwy W, Jacksonville, FL, 32216",30.2543918,-81.5678025
"280 John Knox Rd, Tallahassee, FL, 32303",30.4751052,-84.28326229999999
"5924 Curry Ford Rd, Orlando, FL, 32822",28.5210646,-81.3053838
"1385 Wildwood Lakes Blvd, Naples, FL, 34104",26.1427017,-81.71202600000001
"9960 Jonas Salk Dr, Riverview, FL, 33578",27.7887782,-82.34824069999999
"10200 Gandy Blvd N, St Petersburg, FL, 33702",27.8643759,-82.63197120000001
"18065 Promenade Park Ln, Lutz, FL, 33558",28.132348,-82.49934379999999
"601 N 12th St, Tampa, FL, 33602",27.9528176,-82.446688
"520 NE 20th St, Wilton Manors, FL, 33305",26.152564,-80.1397618
"514 SW 22nd Ave, Miami, FL, 33135",25.7676356,-80.2310298
"801 W 13th St, Panama City, FL, 32401",30.1710921,-85.67266330000001
"8067 Dream Catcher Cir, Naples, FL, 34119",26.2758473,-81.70487709999999
"10103 Sherwood Ln, Riverview, FL, 33578",27.8989183,-82.335037
"2045 Jammes Rd, Jacksonville, FL, 32210",30.279976,-81.7471798
"151 Michael Blake Boulevard, Winter Springs, FL, 32708",28.6958682,-81.2594117
"1501 NW 124th Terrace, Sunrise, FL, 33323",26.1422787,-80.31542569999999
"1763 Main St, Dunedin, FL, 34698",28.0174113,-82.755455
"789 W Yamato Rd, Boca Raton, FL, 33431",26.39419,-80.1012168
"5100 W Sample Rd, Coconut Creek, FL, 33073",26.2732418,-80.1932167
"19098 NW 57th Ave, Hialeah, FL, 33015",25.9463955,-80.29702209999999
"4712 W Fairfield Dr, Pensacola, FL, 32506",30.4350533,-87.2804452
"4901 Shalimar Ln, Davie, FL, 33328",26.0597125,-80.25445669999999
"5400 NW 114th Ave, Doral, FL, 33178",25.8232544,-80.3832626
"3415 W Hillsborough Ave, Tampa, FL, 33614",27.9968785,-82.4994284
"2111 Brandywine Rd, West Palm Beach, FL, 33409",26.7291724,-80.0943724
"5337 Esplanade Park Cir, Orlando, FL, 32839",28.4837376,-81.4042012
"824 Integra Park Dr, Middleburg, FL, 32068",30.1553234,-81.8377683
"800 NE 12th Ave, Homestead, FL, 33030",25.4796187,-80.461321
"93 Dune Lakes Cir, Santa Rosa Beach, FL, 32459",30.311224,-86.0947602
"10208 Hawthorne Pl Dr, Riverview, FL, 33578",27.9218322,-82.3426868
"3404 Magenta Way, Brandon, FL, 33511",27.887975,-82.27108120000001
"2277 Arbour Walk Cir, Naples, FL, 34109",26.2271029,-81.77118270000001
"13700 Sutton Park Dr N, Jacksonville, FL, 32224",30.2649755,-81.4645886
"715 Camarague Pl, Lake Mary, FL, 32746",28.7819139,-81.342805
"955 Airport Rd, Destin, FL, 32541",30.397079,-86.47520949999999
"1245 Palm Bay Rd NE, Melbourne, FL, 32905",28.0362423,-80.6350763
"3425 SW 2nd Ave, Gainesville, FL, 32607",29.64926789999999,-82.3730837
"1361 S Federal Hwy, Boca Raton, FL, 33432",26.3375948,-80.08689079999999
"527 Neptune Bay Cir, St Cloud, FL, 34769",28.2539317,-81.3230944
"1801 Orange Blvd Way, Palm Harbor, FL, 34683",28.0844985,-82.7663093
"16554 Cagan Crossings Blvd, Clermont, FL, 34714",28.3538153,-81.67973479999999
"804 Fairmaiden Ln, Brandon, FL, 33511",27.9321389,-82.2958941
"5560 Curry Ford Rd, Orlando, FL, 32822",28.5228498,-81.3134658
"4170 NW 50th Terrace, Gainesville, FL, 32606",29.6925348,-82.3956943
"603 Siesta Key Cir, Deerfield Beach, FL, 33441",26.3090862,-80.1124983
"3160 Integra Lakes Ln, Casselberry, FL, 32707",28.67029519999999,-81.33744899999999
"9611 Kona Village Dr, Riverview, FL, 33578",27.9185954,-82.34784789999999
"1182 Redman St, Orlando, FL, 32839",28.4875769,-81.3926505
"6101 College Pkwy, Pensacola, FL, 32504",30.4849682,-87.2142385
"20080 W Dixie Hwy, Miami, FL, 33180",25.9606448,-80.14778650000001
"4359 SW 10th pl, Deerfield Beach, FL, 33442",26.304181,-80.1630924
"355 Monument Rd, Jacksonville, FL, 32225",30.3290778,-81.54528719999999
"2210 N Australian Ave, West Palm Beach, FL, 33407",26.7334901,-80.0665963
"6900 Concord Dr, Tampa, FL, 33614",28.0124532,-82.496912
"595 W Church St, Orlando, FL, 32805",28.5407995,-81.3862517
"3001 NW 35th Ave, Lauderdale Lakes, FL, 33311",26.1634279,-80.19426279999999
"13644 Tortona Ln, Windermere, FL, 34786",28.4751085,-81.5852936
"15101 Quails Bluff Cir, Lake Wales, FL, 33853",27.9127271,-81.5791788
"8801 Crestview Dr, Tampa, FL, 33604",28.0296149,-82.4806272
"1350 Seagate Dr, Palm Harbor, FL, 34685",28.0663281,-82.7084734
"7124 Ponce De Leon Ave, Jacksonville, FL, 32217",30.2488197,-81.6312075
"419 SE 2nd St, Fort Lauderdale, FL, 33301",26.1207198,-80.1393051
"943 W Orange Blossom Trail, Apopka, FL, 32712",28.6847235,-81.5293001
"18130 NW 59th Ave, Hialeah, FL, 33015",25.9375726,-80.29996249999999
"10610 N 30th St, Tampa, FL, 33612",28.0462656,-82.42797670000002
"4449 McIntosh Park Dr, Sarasota, FL, 34232",27.3349968,-82.4783217
"16000 S Post Rd, Weston, FL, 33331",26.0746082,-80.36730039999999
"102 Cabana Cay Cir, Panama City Beach, FL, 32413",30.2264647,-85.8920723
"13564 Cypress Glen Ln, Tampa, FL, 33637",28.0707748,-82.362014
"14003 Saulk Ct, Tampa, FL, 33613",28.0753195,-82.42347350000001
"225 E Edgewood Dr, Lakeland, FL, 33803",28.0091956,-81.95455040000002
"11931 Cassandra St, New Port Richey, FL, 34654",28.329138,-82.6392285
"3500 Millenia Blvd, Orlando, FL, 32839",28.4947998,-81.41925979999999
"1720 Depot Ave, Delray Beach, FL, 33444",26.4682288,-80.0903541
"881 W Warren Ave, Longwood, FL, 32750",28.7012635,-81.3579348
"2367 Bear Creek Dr, Naples, FL, 34109",26.228703,-81.7703282
"6500 Metrowest Blvd, Orlando, FL, 32835",28.5169554,-81.4714955
"2155 Robert J Conlin Blvd NE, Palm Bay, FL, 32905",28.0523826,-80.594638
"740 Savory Pl, Lake Mary, FL, 32746",28.77518329999999,-81.365828
"1878 E 9 Mile Rd, Pensacola, FL, 32514",30.53351589999999,-87.2233129
"1306 Celery Palm Cove, Sanford, FL, 32771",28.80111299999999,-81.2361091
"1702 W Cleveland St, Tampa, FL, 33606",27.9431541,-82.4768923
"12771 St James Pl Dr, Tampa, FL, 33612",28.0625424,-82.445655
"90 Sandal Ln, Panama City Beach, FL, 32413",30.2483235,-85.926422
"7212 Carlton Arms Dr, New Port Richey, FL, 34653",28.267099,-82.6949167
"1500 Monument Rd, Jacksonville, FL, 32225",30.3473342,-81.5273666
"3014 Orange Center Blvd, Orlando, FL, 32805",28.5315864,-81.415289
"915 N Franklin St, Tampa, FL, 33602",27.9520221,-82.4596724
"750 Pondella Rd, North Fort Myers, FL, 33903",26.6681335,-81.9081202
"1818 Hollywood Blvd, Hollywood, FL, 33020",26.0111779,-80.1448209
"235 3rd Ave N, St Petersburg, FL, 33701",27.7753921,-82.63644289999999
"5970 35th St W, Bradenton, FL, 34210",27.4362537,-82.5972107
"7501 Miami Lakes Dr, Miami Lakes, FL, 33014",25.9125939,-80.3207884
"6025 Oakshadow St, Orlando, FL, 32835",28.4957747,-81.4629154
"2335 W Seminole Blvd, Sanford, FL, 32771",28.8186631,-81.2907651
"5900 Wilkinson Rd, Sarasota, FL, 34233",27.2880796,-82.4508395
"7004 Tavistock Lakes Blvd, Orlando, FL, 32827",28.3719516,-81.2770899
"3165 Brandywine Rd, Deland, FL, 32720",29.0837372,-81.3252219
"5217 Cedar Lake Rd, Boynton Beach, FL, 33437",26.5217182,-80.1283776
"6503 N Military Trl, Boca Raton, FL, 33496",26.4042018,-80.12314549999999
"3551 San Pablo Rd S, Jacksonville, FL, 32224",30.28401149999999,-81.43768709999999
"700 SW 78Th Ave, Plantation, FL, 33324",26.1111374,-80.2549576
"8240 Lakewood Ranch Blvd, Bradenton, FL, 34202",27.3928386,-82.4375282
"3110 Grand Ave, Pinellas Park, FL, 33782",27.8489791,-82.67839959999999
"3685 Victoria Manor Dr, Lakeland, FL, 33805",28.0902803,-81.9548027
"201 SE 2nd Ave, Miami, FL, 33131",25.7722902,-80.18974020000002
"4711 S Himes Ave, Tampa, FL, 33611",27.8966708,-82.50329409999999
"500 Trinity Ln N, St. Petersburg, FL, 33716",27.882315,-82.6594942
"3200 NW 84th Ave, Sunrise, FL, 33351",26.1666395,-80.2618234
"235 Highbanks Blvd, Daytona Beach, FL, 32114",29.1954581,-81.0698168
"3800 Davie Road Extension, Hollywood, FL, 33024",26.0427956,-80.2317123
"1200 Floral Springs Blvd, Port Orange, FL, 32129",29.1553252,-81.027459
"12612 Victoria Pl Cir, Orlando, FL, 32828",28.5586975,-81.2016175
"1914 Frankford Ave, Panama City, FL, 32405",30.1836574,-85.6907148
"17105 Gulf Blvd, North Redington Beach, FL, 33708",27.8212719,-82.825668
"430 E Packwood Ave, Maitland, FL, 32751",28.6261024,-81.36120989999999
"3536 Winifred Row Ln, Naples, FL, 34116",26.1655065,-81.7133943
"1420 Lakefront Dr, Sarasota, FL, 34240",27.3645964,-82.41454829999999
"673 NE 3rd Ave, Fort Lauderdale, FL, 33304",26.1311536,-80.1412883
"219 Monastery Ct, Valrico, FL, 33594",27.940855,-82.2441328
"843 Alderman Rd, Jacksonville, FL, 32211",30.3290742,-81.5756256
"555 NE 34th St, Miami, FL, 33137",25.8090467,-80.1858937
"1049 Brentwood Dr, Daytona Beach, FL, 32117",29.220032,-81.0512785
"635 E New Haven Ave, Melbourne, FL, 32901",28.0783589,-80.6097186
"497 Spanish Trace Dr, Altamonte Springs, FL, 32714",28.652932,-81.3897733
"2909 Gulf To Bay Blvd, Clearwater, FL, 33759",27.9587159,-82.7161674
"2035 Philippe Pkwy, Safety Harbor, FL, 34695",28.0058552,-82.6858283
"21925 Mizner Way, Boca Raton, FL, 33433",26.3506228,-80.1746028
"1333 Dunn Ave, Jacksonville, FL, 32218",30.4325757,-81.6702158
"850 Capital Walk Dr, Tallahassee, FL, 32303",30.47476899999999,-84.36533589999999
"13100 Broxton Bay Dr, Jacksonville, FL, 32218",30.4765097,-81.6360116
"100 Kings Point Dr, Sunny Isles Beach, FL, 33160",25.9242601,-80.1233329
"2550 Citrus Tower Blvd, Clermont, FL, 34711",28.5314638,-81.7283159
"6620 SW 57th Ave, South Miami, FL, 33143",25.7091625,-80.28572450000001
"9975 University Pkwy, Pensacola, FL, 32514",30.5397945,-87.22120799999999
"25 N Belcher Rd., Clearwater, FL, 33765",27.9654091,-82.7451024
"1210 4th Terrace, Vero Beach, FL, 32960",27.6237368,-80.3829147
"2350 Cypress Pond Rd, Palm Harbor, FL, 34683",28.1140803,-82.742595
"258 S Arnold Rd, Panama City Beach, FL, 32413",30.2249006,-85.8903541
"4014 W Waters Ave, Tampa, FL, 33614",28.023504,-82.510677
"2200 Flagler Promenade Way, Maitland, FL, 32751",28.6252237,-81.4056181
"1805 SW 4th Ct, Fort Lauderdale, FL, 33312",26.1176259,-80.1660768
"8061 Red Jasper Ln, Delray Beach, FL, 33446",26.4596611,-80.1728589
"1400 S Nova Rd, Daytona Beach, FL, 32114",29.177649,-81.03080849999999
"124 S Morgan St, Tampa, FL, 33602",27.9457072,-82.4536538
"410 Victory Garden Dr, Tallahassee, FL, 32301",30.4405167,-84.2421622
"7541 Highwater Dr, New Port Richey, FL, 34655",28.2162033,-82.6878316
"499 Evernia St, West Palm Beach, FL, 33401",26.7115563,-80.05397459999999
"3800 SW 34th St, Gainesville, FL, 32608",29.6216262,-82.3759087
"1000 S Nova Rd, Daytona Beach, FL, 32114",29.18468369999999,-81.03113189999999
"4465 Preserve Dr, Melbourne, FL, 32934",28.1801829,-80.6774471
"53 Sonrise Pl, Fellsmere, FL, 32948",27.7701872,-80.5900156
"12932 Mallory Cir, Orlando, FL, 32828",28.5492592,-81.1959842
"124 SW 62nd St, Gainesville, FL, 32607",29.6518954,-82.4096276
"2901 N Dale Mabry Hwy, Tampa, FL, 33607",27.9640845,-82.50292809999999
"4100 Geranium Ln, Sanford, FL, 32771",28.8139519,-81.3241259
"16947 Kettle Ln, Land O' Lakes, FL, 34638",28.2045311,-82.53566260000001
"14608 N 43rd St, Tampa, FL, 33613",28.0807668,-82.41348099999999
"12137 Ashton Manor Way, Orlando, FL, 32828",28.561807,-81.205621
"3726 Cleveland Heights Blvd, Lakeland, FL, 33803",27.9959198,-81.9484981
"1323 SE 8th Ave, Deerfield Beach, FL, 33441",26.3001283,-80.092765
"11302 W Hillsborough Ave, Tampa, FL, 33635",28.0115562,-82.611705
"500 S Belcher Rd, Largo, FL, 33771",27.9604562,-82.74613169999999
"1141 Kendall Town Blvd, Jacksonville, FL, 32225",30.340765,-81.548748
"15520 SW 127th Ave, Miami, FL, 33177",25.6232711,-80.39984129999999
"7225 W 11th Ct, Hialeah, FL, 33014",25.88808,-80.30640199999999
"7119 Sand Lake Reserve Dr, Orlando, FL, 32819",28.4160471,-81.47779390000001
"1757 Theodora Ln, Fleming Island, FL, 32003",30.0847449,-81.71837330000001
"4400 W Spruce St, Tampa, FL, 33607",27.9583296,-82.5187704
"65 Redbud Lane, Rosemary Beach, FL, 32461",30.2869265,-86.017332
"1211 Goldfinch Dr, Plant City, FL, 33563",28.0269876,-82.1458645
"2001 N Federal Hwy, Delray Beach, FL, 33483",26.4842311,-80.06532
"901 NW 97th Ave, Miami, FL, 33172",25.779071,-80.35174049999999
"4937 Waterway Ct, Orlando, FL, 32839",28.4873627,-81.3992634
"1081 Solamere Dr, Titusville, FL, 32780",28.5700576,-80.8180117
"1200 Waterway Village Ct, Greenacres, FL, 33413",26.639387,-80.147416
"7603 Fort Desoto St, Orlando, FL, 32822",28.4873062,-81.2842289
"1112 Integra Landings Dr, Orange City, FL, 32763",28.9352638,-81.2787242
"201 4th St S, St Petersburg, FL, 33701",27.7691914,-82.63873199999999
"405 SE 2nd Ave, Gainesville, FL, 32601",29.6501844,-82.3209966
"8400 NW 102nd Ave, Doral, FL, 33178",25.8499772,-80.3629826
"401 NW 34th St, Pompano Beach, FL, 33064",26.2720923,-80.1294245
"9855 Herons Nest Ct, Lake Worth, FL, 33467",26.5988354,-80.2029865
"3010 SW 23rd Terrace, Gainesville, FL, 32608",29.6244137,-82.3573505
"6701 W Oakland Park Blvd, Fort Lauderdale, FL, 33313",26.1658263,-80.2394504
"3810 Buck Lake Rd, Tallahassee, FL, 32317",30.4641826,-84.21239940000001
"751 W Oakland Ave, Oakland, FL, 34787",28.5515641,-81.6419512
"4350 Osceola Trail Rd, Kissimmee, FL, 34746",28.3446964,-81.4572752
"14600 Avenue of the Groves, Winter Garden, FL, 34787",28.4625513,-81.6031287
"11502 Echo Lake Cir, Bradenton, FL, 34211",27.4650933,-82.4267334
"4701 68th St N, St Petersburg, FL, 33709",27.8152811,-82.73225649999999
"8340 NW 7th St, Miami, FL, 33126",25.7766928,-80.332025
"7350 Blanding Blvd, Jacksonville, FL, 32244",30.2140365,-81.7383322
"3200 Haverhill Rd, West Palm Beach, FL, 33417",26.7246862,-80.1180825
"4455 Confederate Point Rd, Jacksonville, FL, 32210",30.2615446,-81.7284869
"218 NW 8th St, Miami, FL, 33136",25.781467,-80.19890269999999
"22 NW Wright Pkwy, Fort Walton Beach, FL, 32548",30.4166371,-86.6395381
"30 Mc Davis Loop, Santa Rosa Beach, FL, 32459",30.349376,-86.0768009
"2500 FL-44, New Smyrna Beach, FL, 32168",29.013004,-80.9702751
"1421 SW 27th Ave, Ocala, FL, 34471",29.1744034,-82.1664503
